event_id,event_family,reference_period,actual_release_at_utc,actual_initial,consensus_value,point_in_time_quality
f35f0bbf8892a17d0d21774f,us_core_cpi,2018-09,2018-10-09T08:30:00Z,258.368,,missing
62f55ecb6ac9c5b0cff25017,us_core_cpi,2018-10,2018-11-10T08:30:00Z,258.917,,missing
2b31de7051551b7784564ec7,us_core_cpi,2018-11,2018-12-11T08:30:00Z,259.439,,missing
dc175d23ed3874426a11e839,us_core_cpi,2018-12,2019-01-12T08:30:00Z,260.063,,missing
8ea0bf5718d58d4574fb155e,us_core_cpi,2019-01,2019-02-01T08:30:00Z,260.766,,missing
c09b5b8c16c6e355258ac7b9,us_core_cpi,2019-02,2019-03-02T08:30:00Z,261.186,,missing
a3a7c9dccc4e59a868e8a508,us_core_cpi,2019-03,2019-04-03T08:30:00Z,261.567,,missing
25e6445cff075b703e265f99,us_core_cpi,2019-04,2019-05-04T08:30:00Z,261.997,,missing
52665435d7729525ddcd7372,us_core_cpi,2019-05,2019-06-05T08:30:00Z,262.217,,missing
01d1a3e52e7f8b5fbd8e53b4,us_core_cpi,2019-06,2019-07-06T08:30:00Z,262.739,,missing
cc78cb7500de17c047a84e05,us_core_cpi,2019-07,2019-08-07T08:30:00Z,263.28,,missing
e44d534677727726f99694da,us_core_cpi,2019-08,2019-09-08T08:30:00Z,263.877,,missing
b8b3865a26c14e6971a18b91,us_core_cpi,2019-09,2019-10-09T08:30:00Z,264.388,,missing
16a06c9cae3144f9cb98c8cc,us_core_cpi,2019-10,2019-11-10T08:30:00Z,264.97,,missing
6f6824c5d24009755ac21f84,us_core_cpi,2019-11,2019-12-11T08:30:00Z,265.548,,missing
00c0b1af9766f85bc7c01f44,us_core_cpi,2019-12,2020-01-12T08:30:00Z,266.02,,missing
f69a65badc6f303fcad78f60,us_core_cpi,2020-01,2020-02-01T08:30:00Z,266.716,,missing
79a5aa05a7bee17656f7f5d2,us_core_cpi,2020-02,2020-03-02T08:30:00Z,267.37,,missing
532655e066d7a2b26561604e,us_core_cpi,2020-03,2020-04-03T08:30:00Z,267.054,,missing
3c4939294b3d2ba496328f3b,us_core_cpi,2020-04,2020-05-04T08:30:00Z,265.746,,missing
720e05c5d2a6c4e71803982b,us_core_cpi,2020-05,2020-06-05T08:30:00Z,265.412,,missing
a424f348585dc6dce1fecde3,us_core_cpi,2020-06,2020-07-06T08:30:00Z,265.849,,missing
a2725e91c5d13f7edd084b6b,us_core_cpi,2020-07,2020-08-07T08:30:00Z,267.389,,missing
00956b6a4fda6dedc0d65945,us_core_cpi,2020-08,2020-09-08T08:30:00Z,268.422,,missing
4c6162fb94a459adacfaec5e,us_core_cpi,2020-09,2020-10-09T08:30:00Z,268.933,,missing
e6da80432bdca246b0d9fc2f,us_core_cpi,2020-10,2020-11-10T08:30:00Z,269.306,,missing
72c5a89b5b728a6d327c688a,us_core_cpi,2020-11,2020-12-11T08:30:00Z,269.981,,missing
f0595e2f7b79ec95f856d566,us_core_cpi,2020-12,2021-01-12T08:30:00Z,270.341,,missing
884660ee9862477c75ee3e97,us_core_cpi,2021-01,2021-02-01T08:30:00Z,270.387,,missing
972ecff18dfab23d4fc12f70,us_core_cpi,2021-02,2021-03-02T08:30:00Z,270.793,,missing
30533166f32af5b9ec244b9c,us_core_cpi,2021-03,2021-04-03T08:30:00Z,271.459,,missing
b17636cda70ee1f87f7f09e0,us_core_cpi,2021-04,2021-05-04T08:30:00Z,273.66,,missing
32b3930ad63ce5d354e764f2,us_core_cpi,2021-05,2021-06-05T08:30:00Z,275.465,,missing
ae69e01c8467204107753ce2,us_core_cpi,2021-06,2021-07-06T08:30:00Z,277.651,,missing
c67a302628264691de375736,us_core_cpi,2021-07,2021-08-07T08:30:00Z,278.648,,missing
4703c38703db959043e29954,us_core_cpi,2021-08,2021-09-08T08:30:00Z,278.997,,missing
41b0b352819e1f45be92d35c,us_core_cpi,2021-09,2021-10-09T08:30:00Z,279.698,,missing
4487b98077f20076686ffebd,us_core_cpi,2021-10,2021-11-10T08:30:00Z,281.668,,missing
7b9d908c552bd4b149c1eb5d,us_core_cpi,2021-11,2021-12-11T08:30:00Z,283.406,,missing
48933391c31d3d145aef99ae,us_core_cpi,2021-12,2022-01-12T08:30:00Z,285.18,,missing
086cea9e46f10b1d8be33153,us_core_cpi,2022-01,2022-02-01T08:30:00Z,286.757,,missing
337554b0f33a8fdd9ce1fe95,us_core_cpi,2022-02,2022-03-02T08:30:00Z,288.273,,missing
d225ad8c4973bdd0873b7d73,us_core_cpi,2022-03,2022-04-03T08:30:00Z,289.056,,missing
99fa63f8f156e665bf23cc90,us_core_cpi,2022-04,2022-05-04T08:30:00Z,290.514,,missing
4c5e2e3195fdd4f6815dbff3,us_core_cpi,2022-05,2022-06-05T08:30:00Z,292.063,,missing
d3287f35a603236c2c6a0b13,us_core_cpi,2022-06,2022-07-06T08:30:00Z,294.05,,missing
14a1ea11ea992d88daf208c2,us_core_cpi,2022-07,2022-08-07T08:30:00Z,295.088,,missing
70bdfc55731f34c655031cbf,us_core_cpi,2022-08,2022-09-08T08:30:00Z,296.535,,missing
937431ffa86becde8468dbc7,us_core_cpi,2022-09,2022-10-09T08:30:00Z,298.226,,missing
50ee9241c2aaf140f19851cd,us_core_cpi,2022-10,2022-11-10T08:30:00Z,299.399,,missing
f57b137f79798aebde17efc5,us_core_cpi,2022-11,2022-12-11T08:30:00Z,300.325,,missing
64ebb537a8e1b0e0aef241bc,us_core_cpi,2022-12,2023-01-12T08:30:00Z,301.394,,missing
dbc8d128bccea5cad8a3de29,us_core_cpi,2023-01,2023-02-01T08:30:00Z,302.642,,missing
9f86ca1884614320fb87de09,us_core_cpi,2023-02,2023-03-02T08:30:00Z,304.123,,missing
1e4f952ccd44d90c1b2377ba,us_core_cpi,2023-03,2023-04-03T08:30:00Z,305.147,,missing
d041fdf72babb5bdd3239a39,us_core_cpi,2023-04,2023-05-04T08:30:00Z,306.534,,missing
0e0a4c58c5dfe08786ea91a5,us_core_cpi,2023-05,2023-06-05T08:30:00Z,307.652,,missing
1512e90e687d9ce731120ed0,us_core_cpi,2023-06,2023-07-06T08:30:00Z,308.322,,missing
ea0edefc023619a67c1c8934,us_core_cpi,2023-07,2023-08-07T08:30:00Z,308.96,,missing
b1aae93efc728763c6bf7078,us_core_cpi,2023-08,2023-09-08T08:30:00Z,309.58,,missing
52932cde058ce7e5eb9013ff,us_core_cpi,2023-09,2023-10-09T08:30:00Z,310.539,,missing
fd77af2dfa0e6f438d37b427,us_core_cpi,2023-10,2023-11-10T08:30:00Z,311.457,,missing
00212fd63d748365338b55c9,us_core_cpi,2023-11,2023-12-11T08:30:00Z,312.392,,missing
e2ca6c48d50ee50c1ac055c2,us_core_cpi,2023-12,2024-01-12T08:30:00Z,313.195,,missing
8654840aa86d03d47df69ea4,us_core_cpi,2024-01,2024-02-01T08:30:00Z,314.319,,missing
cbe2fd90e9944261a1c92947,us_core_cpi,2024-02,2024-03-02T08:30:00Z,315.564,,missing
0db466a15d493f658da9bd27,us_core_cpi,2024-03,2024-04-03T08:30:00Z,316.792,,missing
362394f049b4b9eb9edbafbd,us_core_cpi,2024-04,2024-05-04T08:30:00Z,317.649,,missing
c224ddf0d2e68f42ab1af981,us_core_cpi,2024-05,2024-06-05T08:30:00Z,318.095,,missing
836200e0fb2444f4e95d3c40,us_core_cpi,2024-06,2024-07-06T08:30:00Z,318.39,,missing
68d69b4cebe75f7728c3afdc,us_core_cpi,2024-07,2024-08-07T08:30:00Z,318.94,,missing
3f34efa821fa5a3b4c318fba,us_core_cpi,2024-08,2024-09-08T08:30:00Z,319.75,,missing
65c3142c4246c13588d6fe64,us_core_cpi,2024-09,2024-10-09T08:30:00Z,320.732,,missing
a9c174714826c4279eb20b2d,us_core_cpi,2024-10,2024-11-10T08:30:00Z,321.731,,missing
96e47d6837bf440a244254dc,us_core_cpi,2024-11,2024-12-11T08:30:00Z,322.657,,missing
70d17d06e5d14e729f936af2,us_core_cpi,2024-12,2025-01-12T08:30:00Z,323.259,,missing
03f6fc282f200c61c41e08b1,us_core_cpi,2025-01,2025-02-01T08:30:00Z,324.638,,missing
d30c9086c5e6b3a5bfa296a3,us_core_cpi,2025-02,2025-03-02T08:30:00Z,325.465,,missing
30c6dcff4dd520a662d597b2,us_core_cpi,2025-03,2025-04-03T08:30:00Z,325.69,,missing
e452c6f6c2f15ab005f2c208,us_core_cpi,2025-04,2025-05-04T08:30:00Z,326.467,,missing
34f434f396fbc8b5b16e7476,us_core_cpi,2025-05,2025-06-05T08:30:00Z,326.893,,missing
2b4ee6af421595d4158edc39,us_core_cpi,2025-06,2025-07-06T08:30:00Z,327.658,,missing
02523788a0c6af93067e9d61,us_core_cpi,2025-07,2025-08-07T08:30:00Z,328.682,,missing
ac864a039592467b9c902615,us_core_cpi,2025-08,2025-09-08T08:30:00Z,329.7,,missing
164629379cf0b79b62308cbb,us_core_cpi,2025-09,2025-10-09T08:30:00Z,330.418,,missing
edb30ed8055470dbc626a3f9,us_core_cpi,2025-11,2025-12-11T08:30:00Z,331.043,,missing
ab5e9e84acf3b71b7e43870c,us_core_cpi,2025-12,2026-01-12T08:30:00Z,331.814,,missing
035cf1af8e88f9f6911a46d8,us_core_cpi,2026-01,2026-02-01T08:30:00Z,332.793,,missing
9d140b22f2e1c0aa79a2fc19,us_core_cpi,2026-02,2026-03-02T08:30:00Z,333.512,,missing
92828d715252acffcd0bf36a,us_core_cpi,2026-03,2026-04-03T08:30:00Z,334.165,,missing
62b6459e7ffdc28025cf0bab,us_core_cpi,2026-04,2026-05-04T08:30:00Z,335.423,,missing
59652386ee0a8a909aa32d92,us_core_cpi,2026-05,2026-06-05T08:30:00Z,336.121,,missing
4bca06291ada341a4d994649,us_nonfarm_payrolls,2010-01,2010-02-01T08:30:00Z,129802.0,,missing
7ab3643bad7c50375c379922,us_nonfarm_payrolls,2010-02,2010-03-02T08:30:00Z,129706.0,,missing
32df3c34a7b82f2bbfdacb16,us_nonfarm_payrolls,2010-03,2010-04-03T08:30:00Z,129866.0,,missing
2faad125bc3b20bef84d1e83,us_nonfarm_payrolls,2010-04,2010-05-04T08:30:00Z,130120.0,,missing
74f490ad0348a16662619e6a,us_nonfarm_payrolls,2010-05,2010-06-05T08:30:00Z,130642.0,,missing
ca6fd84006f57de6daff7225,us_nonfarm_payrolls,2010-06,2010-07-06T08:30:00Z,130510.0,,missing
f91ffdd0a699062a8d32632e,us_nonfarm_payrolls,2010-07,2010-08-07T08:30:00Z,130415.0,,missing
a9bb7f8944b3141d81d9b726,us_nonfarm_payrolls,2010-08,2010-09-08T08:30:00Z,130415.0,,missing
6ad08e9e8409b752812599e1,us_nonfarm_payrolls,2010-09,2010-10-09T08:30:00Z,130341.0,,missing
23e40988174793b919c29cb3,us_nonfarm_payrolls,2010-10,2010-11-10T08:30:00Z,130620.0,,missing
8aed8c2b4d98e374759414bc,us_nonfarm_payrolls,2010-11,2010-12-11T08:30:00Z,130749.0,,missing
2597340d696eb3b18600ee61,us_nonfarm_payrolls,2010-12,2011-01-12T08:30:00Z,130830.0,,missing
8ff7647edb079d27b4957497,us_nonfarm_payrolls,2011-01,2011-02-01T08:30:00Z,130837.0,,missing
780cd8406b6585b6e63beed6,us_nonfarm_payrolls,2011-02,2011-03-02T08:30:00Z,131057.0,,missing
805428863b3bba137c370d0b,us_nonfarm_payrolls,2011-03,2011-04-03T08:30:00Z,131283.0,,missing
ecca5478e1cb57b4a8143a04,us_nonfarm_payrolls,2011-04,2011-05-04T08:30:00Z,131597.0,,missing
b7e62af8d70fd630a7ed29ff,us_nonfarm_payrolls,2011-05,2011-06-05T08:30:00Z,131703.0,,missing
b9f3253c03ae59979405cc3c,us_nonfarm_payrolls,2011-06,2011-07-06T08:30:00Z,131931.0,,missing
c8fca5385a0cb6cb2f785d06,us_nonfarm_payrolls,2011-07,2011-08-07T08:30:00Z,131992.0,,missing
c35539158311af658ffba3f8,us_nonfarm_payrolls,2011-08,2011-09-08T08:30:00Z,132125.0,,missing
bae0a5332b1d784f7723ffe6,us_nonfarm_payrolls,2011-09,2011-10-09T08:30:00Z,132344.0,,missing
502aa5504d1057988764218e,us_nonfarm_payrolls,2011-10,2011-11-10T08:30:00Z,132553.0,,missing
2da3030fc1228ec5239b71f3,us_nonfarm_payrolls,2011-11,2011-12-11T08:30:00Z,132690.0,,missing
cb69bf2a5be38e743f280c29,us_nonfarm_payrolls,2011-12,2012-01-12T08:30:00Z,132888.0,,missing
d1ef13c32154ca86881f9d60,us_nonfarm_payrolls,2012-01,2012-02-01T08:30:00Z,133246.0,,missing
e92e727f98176313709690c2,us_nonfarm_payrolls,2012-02,2012-03-02T08:30:00Z,133509.0,,missing
eeb0b400c942b133f8ae26fc,us_nonfarm_payrolls,2012-03,2012-04-03T08:30:00Z,133748.0,,missing
057a9e0b75c8f54972931828,us_nonfarm_payrolls,2012-04,2012-05-04T08:30:00Z,133825.0,,missing
1143011110c64c9f6fcdfd60,us_nonfarm_payrolls,2012-05,2012-06-05T08:30:00Z,133932.0,,missing
7b1268214e96cdeaf3a99abc,us_nonfarm_payrolls,2012-06,2012-07-06T08:30:00Z,134013.0,,missing
bd109ab103b26a29da8c8c81,us_nonfarm_payrolls,2012-07,2012-08-07T08:30:00Z,134157.0,,missing
6cefb626624bd59174b64a08,us_nonfarm_payrolls,2012-08,2012-09-08T08:30:00Z,134339.0,,missing
06487590b55b00688269f8fa,us_nonfarm_payrolls,2012-09,2012-10-09T08:30:00Z,134517.0,,missing
a46eb0eb03ca3210ca06928c,us_nonfarm_payrolls,2012-10,2012-11-10T08:30:00Z,134669.0,,missing
67d57b0e9e158fa2479b4b9a,us_nonfarm_payrolls,2012-11,2012-12-11T08:30:00Z,134825.0,,missing
86a7daa869c6799fa450c5b2,us_nonfarm_payrolls,2012-12,2013-01-12T08:30:00Z,135074.0,,missing
5e80c861859657ca86664b7e,us_nonfarm_payrolls,2013-01,2013-02-01T08:30:00Z,135257.0,,missing
cf7fbd708aafaf002ee3f978,us_nonfarm_payrolls,2013-02,2013-03-02T08:30:00Z,135546.0,,missing
e218c7ea9c473faf2f1bd3f3,us_nonfarm_payrolls,2013-03,2013-04-03T08:30:00Z,135689.0,,missing
a274e481e57155763a097366,us_nonfarm_payrolls,2013-04,2013-05-04T08:30:00Z,135873.0,,missing
75e762f5fadbda69f0075584,us_nonfarm_payrolls,2013-05,2013-06-05T08:30:00Z,136096.0,,missing
1e9129fdccd1ac80db629575,us_nonfarm_payrolls,2013-06,2013-07-06T08:30:00Z,136279.0,,missing
fa724d652ffec6b87847ed9d,us_nonfarm_payrolls,2013-07,2013-08-07T08:30:00Z,136391.0,,missing
8e535291eb6b60b5f884e4bc,us_nonfarm_payrolls,2013-08,2013-09-08T08:30:00Z,136646.0,,missing
beecfe8ea8e72371e64b62d4,us_nonfarm_payrolls,2013-09,2013-10-09T08:30:00Z,136821.0,,missing
63fdfad9c798cc369a13a4d9,us_nonfarm_payrolls,2013-10,2013-11-10T08:30:00Z,137041.0,,missing
b911946398aed3bfa8d29b72,us_nonfarm_payrolls,2013-11,2013-12-11T08:30:00Z,137317.0,,missing
83a3362ad6d36d75b8512202,us_nonfarm_payrolls,2013-12,2014-01-12T08:30:00Z,137372.0,,missing
7313339d692bbce5c61d2942,us_nonfarm_payrolls,2014-01,2014-02-01T08:30:00Z,137561.0,,missing
e9b06e7c88a5974bea1ea578,us_nonfarm_payrolls,2014-02,2014-03-02T08:30:00Z,137712.0,,missing
bd32d20c6f276015cdd61ccd,us_nonfarm_payrolls,2014-03,2014-04-03T08:30:00Z,137985.0,,missing
2318342cf8846b0d3182ceb6,us_nonfarm_payrolls,2014-04,2014-05-04T08:30:00Z,138298.0,,missing
7090f3ea4ead0459dd53cd2e,us_nonfarm_payrolls,2014-05,2014-06-05T08:30:00Z,138513.0,,missing
844ab371f070807672e807aa,us_nonfarm_payrolls,2014-06,2014-07-06T08:30:00Z,138849.0,,missing
a9139b5531b676a4f2622af4,us_nonfarm_payrolls,2014-07,2014-08-07T08:30:00Z,139072.0,,missing
4f4d7de3ff1bab79ae3a053f,us_nonfarm_payrolls,2014-08,2014-09-08T08:30:00Z,139269.0,,missing
ec838a3b97cc2bed0802e23a,us_nonfarm_payrolls,2014-09,2014-10-09T08:30:00Z,139563.0,,missing
8422c916177a09ae04c3a591,us_nonfarm_payrolls,2014-10,2014-11-10T08:30:00Z,139798.0,,missing
eeb6d5ac227f23d0f963ec83,us_nonfarm_payrolls,2014-11,2014-12-11T08:30:00Z,140089.0,,missing
55c21a69fabbe0af4b094e37,us_nonfarm_payrolls,2014-12,2015-01-12T08:30:00Z,140364.0,,missing
205f067f34861173f47b4f3d,us_nonfarm_payrolls,2015-01,2015-02-01T08:30:00Z,140568.0,,missing
ba13963de4cead753a5eee07,us_nonfarm_payrolls,2015-02,2015-03-02T08:30:00Z,140827.0,,missing
422e2c6a2ca371f2097949be,us_nonfarm_payrolls,2015-03,2015-04-03T08:30:00Z,140923.0,,missing
ae81cc008ae9eba509cf7a0f,us_nonfarm_payrolls,2015-04,2015-05-04T08:30:00Z,141196.0,,missing
68e078cad37bb4906eefc89b,us_nonfarm_payrolls,2015-05,2015-06-05T08:30:00Z,141538.0,,missing
dbcb6ca07cbab302478ce31d,us_nonfarm_payrolls,2015-06,2015-07-06T08:30:00Z,141709.0,,missing
f281cdf293dce96c797dccde,us_nonfarm_payrolls,2015-07,2015-08-07T08:30:00Z,141991.0,,missing
eed0f1d9656a08c573828a50,us_nonfarm_payrolls,2015-08,2015-09-08T08:30:00Z,142125.0,,missing
28e47f86134df86250685f07,us_nonfarm_payrolls,2015-09,2015-10-09T08:30:00Z,142275.0,,missing
d16c16345f72e3f4f1b85716,us_nonfarm_payrolls,2015-10,2015-11-10T08:30:00Z,142579.0,,missing
bfd6c59963a02a5292ac87a5,us_nonfarm_payrolls,2015-11,2015-12-11T08:30:00Z,142808.0,,missing
b37bcfb2b44ef72d88a97c69,us_nonfarm_payrolls,2015-12,2016-01-12T08:30:00Z,143077.0,,missing
19213ae9661664b17f89326c,us_nonfarm_payrolls,2016-01,2016-02-01T08:30:00Z,143210.0,,missing
0b5a357028b448b94045c30d,us_nonfarm_payrolls,2016-02,2016-03-02T08:30:00Z,143406.0,,missing
c390d248af852318d3fe6a3e,us_nonfarm_payrolls,2016-03,2016-04-03T08:30:00Z,143662.0,,missing
0fdc5c7cf3d63166b756e675,us_nonfarm_payrolls,2016-04,2016-05-04T08:30:00Z,143854.0,,missing
4f79573548450a92bc0d00ac,us_nonfarm_payrolls,2016-05,2016-06-05T08:30:00Z,143900.0,,missing
856fb96a89685210482c5556,us_nonfarm_payrolls,2016-06,2016-07-06T08:30:00Z,144147.0,,missing
14b8732e98edffba6b1e2d9c,us_nonfarm_payrolls,2016-07,2016-08-07T08:30:00Z,144520.0,,missing
ccdeb831fd069af45df1c1a9,us_nonfarm_payrolls,2016-08,2016-09-08T08:30:00Z,144661.0,,missing
21657e5d3c95cc9eb78e93b6,us_nonfarm_payrolls,2016-09,2016-10-09T08:30:00Z,144967.0,,missing
77c3f856c9891d518f74c561,us_nonfarm_payrolls,2016-10,2016-11-10T08:30:00Z,145065.0,,missing
299a9b9c395458724331921e,us_nonfarm_payrolls,2016-11,2016-12-11T08:30:00Z,145183.0,,missing
fdd72f7d87bfde68d2fa7489,us_nonfarm_payrolls,2016-12,2017-01-12T08:30:00Z,145408.0,,missing
032b6170386879bde5f0df7d,us_nonfarm_payrolls,2017-01,2017-02-01T08:30:00Z,145628.0,,missing
c1cf15787b01230399430301,us_nonfarm_payrolls,2017-02,2017-03-02T08:30:00Z,145846.0,,missing
7eff6594497661e338de2813,us_nonfarm_payrolls,2017-03,2017-04-03T08:30:00Z,145970.0,,missing
505d16fdef6667755171f61a,us_nonfarm_payrolls,2017-04,2017-05-04T08:30:00Z,146175.0,,missing
68e7a2a551de984e32a00c8d,us_nonfarm_payrolls,2017-05,2017-06-05T08:30:00Z,146380.0,,missing
ee61cce48a2177bc62817a05,us_nonfarm_payrolls,2017-06,2017-07-06T08:30:00Z,146583.0,,missing
e30f79aee0e51246bc7559bd,us_nonfarm_payrolls,2017-07,2017-08-07T08:30:00Z,146772.0,,missing
eeb8b6554508ed92e6ba32ee,us_nonfarm_payrolls,2017-08,2017-09-08T08:30:00Z,146919.0,,missing
99abe4d9aa20c570e89636ed,us_nonfarm_payrolls,2017-09,2017-10-09T08:30:00Z,147008.0,,missing
45a870ba292990c904db373d,us_nonfarm_payrolls,2017-10,2017-11-10T08:30:00Z,147149.0,,missing
f9fcf608f4a0d072a49d9167,us_nonfarm_payrolls,2017-11,2017-12-11T08:30:00Z,147372.0,,missing
c1c7480d2abbed4092d08bd7,us_nonfarm_payrolls,2017-12,2018-01-12T08:30:00Z,147523.0,,missing
94473bf6f45f04c90370c222,us_nonfarm_payrolls,2018-01,2018-02-01T08:30:00Z,147660.0,,missing
709bdeeca6d2a784f85fbf1f,us_nonfarm_payrolls,2018-02,2018-03-02T08:30:00Z,148054.0,,missing
ee4b67653afcb78eb36a9ea7,us_nonfarm_payrolls,2018-03,2018-04-03T08:30:00Z,148280.0,,missing
29d0974835e41437f580238b,us_nonfarm_payrolls,2018-04,2018-05-04T08:30:00Z,148420.0,,missing
656bcbb56f375f3f628d956c,us_nonfarm_payrolls,2018-05,2018-06-05T08:30:00Z,148742.0,,missing
022835fa65713cfa307450ad,us_nonfarm_payrolls,2018-06,2018-07-06T08:30:00Z,148960.0,,missing
22d14db38061442bb3704eaa,us_nonfarm_payrolls,2018-07,2018-08-07T08:30:00Z,149020.0,,missing
189a97e3800102385493d1b9,us_nonfarm_payrolls,2018-08,2018-09-08T08:30:00Z,149277.0,,missing
05a4583d597c006f4608a07f,us_nonfarm_payrolls,2018-09,2018-10-09T08:30:00Z,149358.0,,missing
283ead5080bedf075f716eb7,us_nonfarm_payrolls,2018-10,2018-11-10T08:30:00Z,149527.0,,missing
5b8faeb2200abe66dd749629,us_nonfarm_payrolls,2018-11,2018-12-11T08:30:00Z,149617.0,,missing
301500ff45408f8192ecd05b,us_nonfarm_payrolls,2018-12,2019-01-12T08:30:00Z,149809.0,,missing
342e34a3d3004f42973a7ecc,us_nonfarm_payrolls,2019-01,2019-02-01T08:30:00Z,150060.0,,missing
b495e1b0c00164855d4fb9b9,us_nonfarm_payrolls,2019-02,2019-03-02T08:30:00Z,150067.0,,missing
e50f1c729f63d418aa87826d,us_nonfarm_payrolls,2019-03,2019-04-03T08:30:00Z,150295.0,,missing
d39cda1d648215f6a208d70e,us_nonfarm_payrolls,2019-04,2019-05-04T08:30:00Z,150591.0,,missing
cab3ed2934335d117ca86252,us_nonfarm_payrolls,2019-05,2019-06-05T08:30:00Z,150618.0,,missing
a41bc7ad7c2cd9f8815650e1,us_nonfarm_payrolls,2019-06,2019-07-06T08:30:00Z,150838.0,,missing
1d450a87f9d99576da21eceb,us_nonfarm_payrolls,2019-07,2019-08-07T08:30:00Z,150937.0,,missing
3518f513ac92d65c23dbf01f,us_nonfarm_payrolls,2019-08,2019-09-08T08:30:00Z,151169.0,,missing
706fb3977aefb9d24e101b10,us_nonfarm_payrolls,2019-09,2019-10-09T08:30:00Z,151365.0,,missing
3e12e135c94d90e4ab2cb36f,us_nonfarm_payrolls,2019-10,2019-11-10T08:30:00Z,151460.0,,missing
f23f82e1c63747bc696347e7,us_nonfarm_payrolls,2019-11,2019-12-11T08:30:00Z,151667.0,,missing
915def72ff8fee2592d90ae3,us_nonfarm_payrolls,2019-12,2020-01-12T08:30:00Z,151794.0,,missing
9b9182e887c14614633bfa62,us_nonfarm_payrolls,2020-01,2020-02-01T08:30:00Z,152031.0,,missing
50089907ce90c23c412aaac9,us_nonfarm_payrolls,2020-02,2020-03-02T08:30:00Z,152293.0,,missing
f6880ea917b10e875e892eeb,us_nonfarm_payrolls,2020-03,2020-04-03T08:30:00Z,150895.0,,missing
a6bb31ef5fa96ff237e5e09e,us_nonfarm_payrolls,2020-04,2020-05-04T08:30:00Z,130426.0,,missing
e29f3a873877dbe0cdf9459d,us_nonfarm_payrolls,2020-05,2020-06-05T08:30:00Z,133040.0,,missing
f48f366dfdce32c0d9e85150,us_nonfarm_payrolls,2020-06,2020-07-06T08:30:00Z,137671.0,,missing
a6b61bf16a6852f44487b30d,us_nonfarm_payrolls,2020-07,2020-08-07T08:30:00Z,139255.0,,missing
ee1fa386b97251f33bf02f53,us_nonfarm_payrolls,2020-08,2020-09-08T08:30:00Z,140821.0,,missing
33897a98b64b08aa3e17c080,us_nonfarm_payrolls,2020-09,2020-10-09T08:30:00Z,141770.0,,missing
70fe172779cce80940acb8d6,us_nonfarm_payrolls,2020-10,2020-11-10T08:30:00Z,142460.0,,missing
2ba26106d91edd7f4e25f945,us_nonfarm_payrolls,2020-11,2020-12-11T08:30:00Z,142733.0,,missing
42b1e9779efc61d8eb204ec5,us_nonfarm_payrolls,2020-12,2021-01-12T08:30:00Z,142548.0,,missing
f6c816f0fe3c0b97793a248d,us_nonfarm_payrolls,2021-01,2021-02-01T08:30:00Z,142863.0,,missing
5f9c56d16188e1b1d6a57d1e,us_nonfarm_payrolls,2021-02,2021-03-02T08:30:00Z,143380.0,,missing
936d50b637ec227f1bb1267c,us_nonfarm_payrolls,2021-03,2021-04-03T08:30:00Z,144232.0,,missing
f7c80975e6129a4496eb32fb,us_nonfarm_payrolls,2021-04,2021-05-04T08:30:00Z,144587.0,,missing
7717e8a3174b16d8a5e00521,us_nonfarm_payrolls,2021-05,2021-06-05T08:30:00Z,145065.0,,missing
6efd05008ff1eff324ba5c2a,us_nonfarm_payrolls,2021-06,2021-07-06T08:30:00Z,145820.0,,missing
0f07b16d70e737bc5adecd64,us_nonfarm_payrolls,2021-07,2021-08-07T08:30:00Z,146762.0,,missing
74df4c15d7c02d4344e0e2c6,us_nonfarm_payrolls,2021-08,2021-09-08T08:30:00Z,147314.0,,missing
a6e59bf54630fc0c58580ca8,us_nonfarm_payrolls,2021-09,2021-10-09T08:30:00Z,147771.0,,missing
3b962d02bf7388dd55646419,us_nonfarm_payrolls,2021-10,2021-11-10T08:30:00Z,148572.0,,missing
01e6a250d1c09e7a7cc52ac8,us_nonfarm_payrolls,2021-11,2021-12-11T08:30:00Z,149230.0,,missing
759df178ef0c0a2554bfdc85,us_nonfarm_payrolls,2021-12,2022-01-12T08:30:00Z,149816.0,,missing
b2cdf0a1494535abe70b9f4d,us_nonfarm_payrolls,2022-01,2022-02-01T08:30:00Z,150006.0,,missing
91f807ff2bceb7fe4ee20a42,us_nonfarm_payrolls,2022-02,2022-03-02T08:30:00Z,150825.0,,missing
9a9562cc44b5c9f2e269a320,us_nonfarm_payrolls,2022-03,2022-04-03T08:30:00Z,151315.0,,missing
b16805fa9221aa7fd4a04366,us_nonfarm_payrolls,2022-04,2022-05-04T08:30:00Z,151623.0,,missing
41d73d6075893a43f41de53e,us_nonfarm_payrolls,2022-05,2022-06-05T08:30:00Z,151924.0,,missing
f9df4e61f302bf8e60c0560b,us_nonfarm_payrolls,2022-06,2022-07-06T08:30:00Z,152358.0,,missing
5b74a283c22694a9fe7221b2,us_nonfarm_payrolls,2022-07,2022-08-07T08:30:00Z,153072.0,,missing
ba26189cb13d9b8da109eb14,us_nonfarm_payrolls,2022-08,2022-09-08T08:30:00Z,153362.0,,missing
3a9bd858cd7787121790c9d8,us_nonfarm_payrolls,2022-09,2022-10-09T08:30:00Z,153582.0,,missing
1d9ff81ffe4e2cd4d7e78c43,us_nonfarm_payrolls,2022-10,2022-11-10T08:30:00Z,153939.0,,missing
c536d62f86673096202c7501,us_nonfarm_payrolls,2022-11,2022-12-11T08:30:00Z,154242.0,,missing
