asset_symbol,binance_futures_symbol,metric,sample_time_utc,sample_time_china,value
XRP,XRPUSDT,open_interest_value_usd,2026-04-30T12:00:00Z,2026-04-30 20:00:00 UTC+8,356227631.5894856453
XRP,XRPUSDT,open_interest_value_usd,2026-04-30T16:00:00Z,2026-05-01 00:00:00 UTC+8,356194697.6118125319
XRP,XRPUSDT,open_interest_value_usd,2026-04-30T20:00:00Z,2026-05-01 04:00:00 UTC+8,357020158.5074884295
XRP,XRPUSDT,open_interest_value_usd,2026-05-01T00:00:00Z,2026-05-01 08:00:00 UTC+8,358348377.1574400067
XRP,XRPUSDT,open_interest_value_usd,2026-05-01T04:00:00Z,2026-05-01 12:00:00 UTC+8,364342095.2178000212
XRP,XRPUSDT,open_interest_value_usd,2026-05-01T08:00:00Z,2026-05-01 16:00:00 UTC+8,364225809.1851999760
XRP,XRPUSDT,open_interest_value_usd,2026-05-01T12:00:00Z,2026-05-01 20:00:00 UTC+8,364833893.3468400240
XRP,XRPUSDT,open_interest_value_usd,2026-05-01T16:00:00Z,2026-05-02 00:00:00 UTC+8,367780991.0287200212
XRP,XRPUSDT,open_interest_value_usd,2026-05-01T20:00:00Z,2026-05-02 04:00:00 UTC+8,365702246.9814597964
XRP,XRPUSDT,open_interest_value_usd,2026-05-02T00:00:00Z,2026-05-02 08:00:00 UTC+8,363632177.1758499742
XRP,XRPUSDT,open_interest_value_usd,2026-05-02T04:00:00Z,2026-05-02 12:00:00 UTC+8,362952358.4129999876
XRP,XRPUSDT,open_interest_value_usd,2026-05-02T08:00:00Z,2026-05-02 16:00:00 UTC+8,363486111.2306399941
XRP,XRPUSDT,open_interest_value_usd,2026-05-02T12:00:00Z,2026-05-02 20:00:00 UTC+8,364564131.3187999725
XRP,XRPUSDT,open_interest_value_usd,2026-05-02T16:00:00Z,2026-05-03 00:00:00 UTC+8,367310157.4931300282
XRP,XRPUSDT,open_interest_value_usd,2026-05-02T20:00:00Z,2026-05-03 04:00:00 UTC+8,367625908.8609300256
XRP,XRPUSDT,open_interest_value_usd,2026-05-03T00:00:00Z,2026-05-03 08:00:00 UTC+8,367429409.9609069824
XRP,XRPUSDT,open_interest_value_usd,2026-05-03T04:00:00Z,2026-05-03 12:00:00 UTC+8,363436125.4482229948
XRP,XRPUSDT,open_interest_value_usd,2026-05-03T08:00:00Z,2026-05-03 16:00:00 UTC+8,363262864.8366000056
XRP,XRPUSDT,open_interest_value_usd,2026-05-03T12:00:00Z,2026-05-03 20:00:00 UTC+8,367281913.2884409428
XRP,XRPUSDT,open_interest_value_usd,2026-05-03T16:00:00Z,2026-05-04 00:00:00 UTC+8,367984252.1576200128
XRP,XRPUSDT,open_interest_value_usd,2026-05-03T20:00:00Z,2026-05-04 04:00:00 UTC+8,367651331.9801800251
XRP,XRPUSDT,open_interest_value_usd,2026-05-04T00:00:00Z,2026-05-04 08:00:00 UTC+8,366278349.9973999858
XRP,XRPUSDT,open_interest_value_usd,2026-05-04T04:00:00Z,2026-05-04 12:00:00 UTC+8,378546729.3811360002
XRP,XRPUSDT,open_interest_value_usd,2026-05-04T08:00:00Z,2026-05-04 16:00:00 UTC+8,377204902.3520516753
XRP,XRPUSDT,open_interest_value_usd,2026-05-04T12:00:00Z,2026-05-04 20:00:00 UTC+8,374019993.3751675487
XRP,XRPUSDT,open_interest_value_usd,2026-05-04T16:00:00Z,2026-05-05 00:00:00 UTC+8,373797249.1116399765
XRP,XRPUSDT,open_interest_value_usd,2026-05-04T20:00:00Z,2026-05-05 04:00:00 UTC+8,371917523.9842799902
XRP,XRPUSDT,open_interest_value_usd,2026-05-05T00:00:00Z,2026-05-05 08:00:00 UTC+8,366046572.8058300018
XRP,XRPUSDT,open_interest_value_usd,2026-05-05T04:00:00Z,2026-05-05 12:00:00 UTC+8,376399240.3946678638
XRP,XRPUSDT,open_interest_value_usd,2026-05-05T08:00:00Z,2026-05-05 16:00:00 UTC+8,374302174.1402552128
XRP,XRPUSDT,open_interest_value_usd,2026-05-05T12:00:00Z,2026-05-05 20:00:00 UTC+8,374749602.0462599993
XRP,XRPUSDT,open_interest_value_usd,2026-05-05T16:00:00Z,2026-05-06 00:00:00 UTC+8,378175173.7434999943
XRP,XRPUSDT,open_interest_value_usd,2026-05-05T20:00:00Z,2026-05-06 04:00:00 UTC+8,380197559.7930567265
XRP,XRPUSDT,open_interest_value_usd,2026-05-06T00:00:00Z,2026-05-06 08:00:00 UTC+8,375891401.8599762917
XRP,XRPUSDT,open_interest_value_usd,2026-05-06T04:00:00Z,2026-05-06 12:00:00 UTC+8,383906303.6239500046
XRP,XRPUSDT,open_interest_value_usd,2026-05-06T08:00:00Z,2026-05-06 16:00:00 UTC+8,389871256.0978611112
XRP,XRPUSDT,open_interest_value_usd,2026-05-06T12:00:00Z,2026-05-06 20:00:00 UTC+8,399009170.8322078586
XRP,XRPUSDT,open_interest_value_usd,2026-05-06T16:00:00Z,2026-05-07 00:00:00 UTC+8,382230365.8460826278
XRP,XRPUSDT,open_interest_value_usd,2026-05-06T20:00:00Z,2026-05-07 04:00:00 UTC+8,380242836.4222999811
XRP,XRPUSDT,open_interest_value_usd,2026-05-07T00:00:00Z,2026-05-07 08:00:00 UTC+8,379701922.7099195719
XRP,XRPUSDT,open_interest_value_usd,2026-05-07T04:00:00Z,2026-05-07 12:00:00 UTC+8,366021331.4887999892
XRP,XRPUSDT,open_interest_value_usd,2026-05-07T08:00:00Z,2026-05-07 16:00:00 UTC+8,377636618.3185602427
XRP,XRPUSDT,open_interest_value_usd,2026-05-07T12:00:00Z,2026-05-07 20:00:00 UTC+8,373900739.7448800206
XRP,XRPUSDT,open_interest_value_usd,2026-05-07T16:00:00Z,2026-05-08 00:00:00 UTC+8,372587905.4487199783
XRP,XRPUSDT,open_interest_value_usd,2026-05-07T20:00:00Z,2026-05-08 04:00:00 UTC+8,372224898.0149999857
XRP,XRPUSDT,open_interest_value_usd,2026-05-08T00:00:00Z,2026-05-08 08:00:00 UTC+8,374057784.9850217700
XRP,XRPUSDT,open_interest_value_usd,2026-05-08T04:00:00Z,2026-05-08 12:00:00 UTC+8,374561713.7819973826
XRP,XRPUSDT,open_interest_value_usd,2026-05-08T08:00:00Z,2026-05-08 16:00:00 UTC+8,372295003.7998800278
XRP,XRPUSDT,open_interest_value_usd,2026-05-08T12:00:00Z,2026-05-08 20:00:00 UTC+8,375631259.2107796073
XRP,XRPUSDT,open_interest_value_usd,2026-05-08T16:00:00Z,2026-05-09 00:00:00 UTC+8,380787106.9737600088
XRP,XRPUSDT,open_interest_value_usd,2026-05-08T20:00:00Z,2026-05-09 04:00:00 UTC+8,377191059.1931999922
XRP,XRPUSDT,open_interest_value_usd,2026-05-09T00:00:00Z,2026-05-09 08:00:00 UTC+8,374344995.9324600101
XRP,XRPUSDT,open_interest_value_usd,2026-05-09T04:00:00Z,2026-05-09 12:00:00 UTC+8,379877439.7295126915
XRP,XRPUSDT,open_interest_value_usd,2026-05-09T08:00:00Z,2026-05-09 16:00:00 UTC+8,378543452.8010828495
XRP,XRPUSDT,open_interest_value_usd,2026-05-09T12:00:00Z,2026-05-09 20:00:00 UTC+8,379590003.0911470056
XRP,XRPUSDT,open_interest_value_usd,2026-05-09T16:00:00Z,2026-05-10 00:00:00 UTC+8,378179248.7158235908
XRP,XRPUSDT,open_interest_value_usd,2026-05-09T20:00:00Z,2026-05-10 04:00:00 UTC+8,382287179.1665559411
XRP,XRPUSDT,open_interest_value_usd,2026-05-10T00:00:00Z,2026-05-10 08:00:00 UTC+8,382896679.5053336620
XRP,XRPUSDT,open_interest_value_usd,2026-05-10T04:00:00Z,2026-05-10 12:00:00 UTC+8,388644487.8661841750
XRP,XRPUSDT,open_interest_value_usd,2026-05-10T08:00:00Z,2026-05-10 16:00:00 UTC+8,393545324.7525449991
XRP,XRPUSDT,open_interest_value_usd,2026-05-10T12:00:00Z,2026-05-10 20:00:00 UTC+8,397109340.6941226125
XRP,XRPUSDT,open_interest_value_usd,2026-05-10T16:00:00Z,2026-05-11 00:00:00 UTC+8,409775460.5284644365
XRP,XRPUSDT,open_interest_value_usd,2026-05-10T20:00:00Z,2026-05-11 04:00:00 UTC+8,438355121.6961369514
XRP,XRPUSDT,open_interest_value_usd,2026-05-11T00:00:00Z,2026-05-11 08:00:00 UTC+8,428226347.9045000076
XRP,XRPUSDT,open_interest_value_usd,2026-05-11T04:00:00Z,2026-05-11 12:00:00 UTC+8,422531502.6705457568
XRP,XRPUSDT,open_interest_value_usd,2026-05-11T08:00:00Z,2026-05-11 16:00:00 UTC+8,420759075.4570599794
XRP,XRPUSDT,open_interest_value_usd,2026-05-11T12:00:00Z,2026-05-11 20:00:00 UTC+8,423117168.5429807305
XRP,XRPUSDT,open_interest_value_usd,2026-05-11T16:00:00Z,2026-05-12 00:00:00 UTC+8,441913269.5989300013
XRP,XRPUSDT,open_interest_value_usd,2026-05-11T20:00:00Z,2026-05-12 04:00:00 UTC+8,438196780.4993007779
XRP,XRPUSDT,open_interest_value_usd,2026-05-12T00:00:00Z,2026-05-12 08:00:00 UTC+8,439406557.3352000117
XRP,XRPUSDT,open_interest_value_usd,2026-05-12T04:00:00Z,2026-05-12 12:00:00 UTC+8,430411012.9215700030
XRP,XRPUSDT,open_interest_value_usd,2026-05-12T08:00:00Z,2026-05-12 16:00:00 UTC+8,434820075.7568899989
XRP,XRPUSDT,open_interest_value_usd,2026-05-12T12:00:00Z,2026-05-12 20:00:00 UTC+8,426840087.4714872837
XRP,XRPUSDT,open_interest_value_usd,2026-05-12T16:00:00Z,2026-05-13 00:00:00 UTC+8,416575749.7073819041
XRP,XRPUSDT,open_interest_value_usd,2026-05-12T20:00:00Z,2026-05-13 04:00:00 UTC+8,426549143.6116609573
XRP,XRPUSDT,open_interest_value_usd,2026-05-13T00:00:00Z,2026-05-13 08:00:00 UTC+8,421737562.8614053726
XRP,XRPUSDT,open_interest_value_usd,2026-05-13T04:00:00Z,2026-05-13 12:00:00 UTC+8,431270116.7096923590
XRP,XRPUSDT,open_interest_value_usd,2026-05-13T08:00:00Z,2026-05-13 16:00:00 UTC+8,438323989.9601799846
XRP,XRPUSDT,open_interest_value_usd,2026-05-13T12:00:00Z,2026-05-13 20:00:00 UTC+8,430767929.9613037109
XRP,XRPUSDT,open_interest_value_usd,2026-05-13T16:00:00Z,2026-05-14 00:00:00 UTC+8,409515689.5912500024
XRP,XRPUSDT,open_interest_value_usd,2026-05-13T20:00:00Z,2026-05-14 04:00:00 UTC+8,419723491.1941400170
XRP,XRPUSDT,open_interest_value_usd,2026-05-14T00:00:00Z,2026-05-14 08:00:00 UTC+8,427701558.6703000069
XRP,XRPUSDT,open_interest_value_usd,2026-05-14T04:00:00Z,2026-05-14 12:00:00 UTC+8,425056584.7164000273
XRP,XRPUSDT,open_interest_value_usd,2026-05-14T08:00:00Z,2026-05-14 16:00:00 UTC+8,427735009.0617200136
XRP,XRPUSDT,open_interest_value_usd,2026-05-14T12:00:00Z,2026-05-14 20:00:00 UTC+8,426909279.6927599907
XRP,XRPUSDT,open_interest_value_usd,2026-05-14T16:00:00Z,2026-05-15 00:00:00 UTC+8,445333558.1719478965
XRP,XRPUSDT,open_interest_value_usd,2026-05-14T20:00:00Z,2026-05-15 04:00:00 UTC+8,473627968.3097199798
XRP,XRPUSDT,open_interest_value_usd,2026-05-15T00:00:00Z,2026-05-15 08:00:00 UTC+8,469783880.9289600253
XRP,XRPUSDT,open_interest_value_usd,2026-05-15T04:00:00Z,2026-05-15 12:00:00 UTC+8,471312077.9944499731
XRP,XRPUSDT,open_interest_value_usd,2026-05-15T08:00:00Z,2026-05-15 16:00:00 UTC+8,454899464.1082842350
XRP,XRPUSDT,open_interest_value_usd,2026-05-15T12:00:00Z,2026-05-15 20:00:00 UTC+8,456355882.0594999790
XRP,XRPUSDT,open_interest_value_usd,2026-05-15T16:00:00Z,2026-05-16 00:00:00 UTC+8,431270855.5297710896
XRP,XRPUSDT,open_interest_value_usd,2026-05-15T20:00:00Z,2026-05-16 04:00:00 UTC+8,437010564.9967399836
XRP,XRPUSDT,open_interest_value_usd,2026-05-16T00:00:00Z,2026-05-16 08:00:00 UTC+8,435937618.2207599878
XRP,XRPUSDT,open_interest_value_usd,2026-05-16T04:00:00Z,2026-05-16 12:00:00 UTC+8,437338640.1801388264
XRP,XRPUSDT,open_interest_value_usd,2026-05-16T08:00:00Z,2026-05-16 16:00:00 UTC+8,425253150.3398611546
XRP,XRPUSDT,open_interest_value_usd,2026-05-16T12:00:00Z,2026-05-16 20:00:00 UTC+8,425759758.7369999886
XRP,XRPUSDT,open_interest_value_usd,2026-05-16T16:00:00Z,2026-05-17 00:00:00 UTC+8,426649329.1612600088
XRP,XRPUSDT,open_interest_value_usd,2026-05-16T20:00:00Z,2026-05-17 04:00:00 UTC+8,426070254.5229499936
XRP,XRPUSDT,open_interest_value_usd,2026-05-17T00:00:00Z,2026-05-17 08:00:00 UTC+8,425479305.4575479031
XRP,XRPUSDT,open_interest_value_usd,2026-05-17T04:00:00Z,2026-05-17 12:00:00 UTC+8,425599525.8833582997
XRP,XRPUSDT,open_interest_value_usd,2026-05-17T08:00:00Z,2026-05-17 16:00:00 UTC+8,426846815.1539999843
XRP,XRPUSDT,open_interest_value_usd,2026-05-17T12:00:00Z,2026-05-17 20:00:00 UTC+8,428988755.5543058515
XRP,XRPUSDT,open_interest_value_usd,2026-05-17T16:00:00Z,2026-05-18 00:00:00 UTC+8,424868396.3689032197
XRP,XRPUSDT,open_interest_value_usd,2026-05-17T20:00:00Z,2026-05-18 04:00:00 UTC+8,428827001.0944148898
XRP,XRPUSDT,open_interest_value_usd,2026-05-18T00:00:00Z,2026-05-18 08:00:00 UTC+8,406839564.0747134686
XRP,XRPUSDT,open_interest_value_usd,2026-05-18T04:00:00Z,2026-05-18 12:00:00 UTC+8,403170123.4961400032
XRP,XRPUSDT,open_interest_value_usd,2026-05-18T08:00:00Z,2026-05-18 16:00:00 UTC+8,404435688.7663556337
XRP,XRPUSDT,open_interest_value_usd,2026-05-18T12:00:00Z,2026-05-18 20:00:00 UTC+8,408477118.8167328835
XRP,XRPUSDT,open_interest_value_usd,2026-05-18T16:00:00Z,2026-05-19 00:00:00 UTC+8,405999692.6623100042
XRP,XRPUSDT,open_interest_value_usd,2026-05-18T20:00:00Z,2026-05-19 04:00:00 UTC+8,404887783.0093407631
XRP,XRPUSDT,open_interest_value_usd,2026-05-19T00:00:00Z,2026-05-19 08:00:00 UTC+8,403967692.9444697499
XRP,XRPUSDT,open_interest_value_usd,2026-05-19T04:00:00Z,2026-05-19 12:00:00 UTC+8,400214794.2775300145
XRP,XRPUSDT,open_interest_value_usd,2026-05-19T08:00:00Z,2026-05-19 16:00:00 UTC+8,407212866.9811800122
XRP,XRPUSDT,open_interest_value_usd,2026-05-19T12:00:00Z,2026-05-19 20:00:00 UTC+8,403604796.8345034719
XRP,XRPUSDT,open_interest_value_usd,2026-05-19T16:00:00Z,2026-05-20 00:00:00 UTC+8,402425047.2222599983
XRP,XRPUSDT,open_interest_value_usd,2026-05-19T20:00:00Z,2026-05-20 04:00:00 UTC+8,402922618.5110999942
XRP,XRPUSDT,open_interest_value_usd,2026-05-20T00:00:00Z,2026-05-20 08:00:00 UTC+8,406142025.2467200160
XRP,XRPUSDT,open_interest_value_usd,2026-05-20T04:00:00Z,2026-05-20 12:00:00 UTC+8,408329544.7455999851
XRP,XRPUSDT,open_interest_value_usd,2026-05-20T08:00:00Z,2026-05-20 16:00:00 UTC+8,412977972.2532299757
XRP,XRPUSDT,open_interest_value_usd,2026-05-20T12:00:00Z,2026-05-20 20:00:00 UTC+8,418155974.9195669889
XRP,XRPUSDT,open_interest_value_usd,2026-05-20T16:00:00Z,2026-05-21 00:00:00 UTC+8,420888863.2775999904
XRP,XRPUSDT,open_interest_value_usd,2026-05-20T20:00:00Z,2026-05-21 04:00:00 UTC+8,425982228.0857952237
XRP,XRPUSDT,open_interest_value_usd,2026-05-21T00:00:00Z,2026-05-21 08:00:00 UTC+8,422281063.5100467205
XRP,XRPUSDT,open_interest_value_usd,2026-05-21T04:00:00Z,2026-05-21 12:00:00 UTC+8,425382801.0917271972
XRP,XRPUSDT,open_interest_value_usd,2026-05-21T08:00:00Z,2026-05-21 16:00:00 UTC+8,423280503.8792640567
XRP,XRPUSDT,open_interest_value_usd,2026-05-21T12:00:00Z,2026-05-21 20:00:00 UTC+8,421691436.9201909304
XRP,XRPUSDT,open_interest_value_usd,2026-05-21T16:00:00Z,2026-05-22 00:00:00 UTC+8,427207825.2333123088
XRP,XRPUSDT,open_interest_value_usd,2026-05-21T20:00:00Z,2026-05-22 04:00:00 UTC+8,428144927.4620599747
XRP,XRPUSDT,open_interest_value_usd,2026-05-22T00:00:00Z,2026-05-22 08:00:00 UTC+8,424768845.2099400163
XRP,XRPUSDT,open_interest_value_usd,2026-05-22T04:00:00Z,2026-05-22 12:00:00 UTC+8,422639575.4583200216
XRP,XRPUSDT,open_interest_value_usd,2026-05-22T08:00:00Z,2026-05-22 16:00:00 UTC+8,425178640.3952999711
XRP,XRPUSDT,open_interest_value_usd,2026-05-22T12:00:00Z,2026-05-22 20:00:00 UTC+8,428894605.2576199770
XRP,XRPUSDT,open_interest_value_usd,2026-05-22T16:00:00Z,2026-05-23 00:00:00 UTC+8,438367685.0407999754
XRP,XRPUSDT,open_interest_value_usd,2026-05-22T20:00:00Z,2026-05-23 04:00:00 UTC+8,431292628.8935999870
XRP,XRPUSDT,open_interest_value_usd,2026-05-23T00:00:00Z,2026-05-23 08:00:00 UTC+8,430572596.8826299906
XRP,XRPUSDT,open_interest_value_usd,2026-05-23T04:00:00Z,2026-05-23 12:00:00 UTC+8,429101067.9581999779
XRP,XRPUSDT,open_interest_value_usd,2026-05-23T08:00:00Z,2026-05-23 16:00:00 UTC+8,414614025.8435099125
XRP,XRPUSDT,open_interest_value_usd,2026-05-23T12:00:00Z,2026-05-23 20:00:00 UTC+8,407621812.6917415857
XRP,XRPUSDT,open_interest_value_usd,2026-05-23T16:00:00Z,2026-05-24 00:00:00 UTC+8,410681107.4741600156
XRP,XRPUSDT,open_interest_value_usd,2026-05-23T20:00:00Z,2026-05-24 04:00:00 UTC+8,412381763.0696399808
XRP,XRPUSDT,open_interest_value_usd,2026-05-24T00:00:00Z,2026-05-24 08:00:00 UTC+8,410488888.3004999757
XRP,XRPUSDT,open_interest_value_usd,2026-05-24T04:00:00Z,2026-05-24 12:00:00 UTC+8,411070303.7275019884
XRP,XRPUSDT,open_interest_value_usd,2026-05-24T08:00:00Z,2026-05-24 16:00:00 UTC+8,410370187.9232000113
XRP,XRPUSDT,open_interest_value_usd,2026-05-24T12:00:00Z,2026-05-24 20:00:00 UTC+8,414822547.0417199731
XRP,XRPUSDT,open_interest_value_usd,2026-05-24T16:00:00Z,2026-05-25 00:00:00 UTC+8,407748395.8536418080
XRP,XRPUSDT,open_interest_value_usd,2026-05-24T20:00:00Z,2026-05-25 04:00:00 UTC+8,409845821.4862645864
XRP,XRPUSDT,open_interest_value_usd,2026-05-25T00:00:00Z,2026-05-25 08:00:00 UTC+8,405879512.0287392735
XRP,XRPUSDT,open_interest_value_usd,2026-05-25T04:00:00Z,2026-05-25 12:00:00 UTC+8,404603153.6739664078
XRP,XRPUSDT,open_interest_value_usd,2026-05-25T08:00:00Z,2026-05-25 16:00:00 UTC+8,408356275.9820954204
XRP,XRPUSDT,open_interest_value_usd,2026-05-25T12:00:00Z,2026-05-25 20:00:00 UTC+8,410751182.7568799853
XRP,XRPUSDT,open_interest_value_usd,2026-05-25T16:00:00Z,2026-05-26 00:00:00 UTC+8,409279679.1012499928
XRP,XRPUSDT,open_interest_value_usd,2026-05-25T20:00:00Z,2026-05-26 04:00:00 UTC+8,409880987.8983542919
XRP,XRPUSDT,open_interest_value_usd,2026-05-26T00:00:00Z,2026-05-26 08:00:00 UTC+8,404928829.4230999947
XRP,XRPUSDT,open_interest_value_usd,2026-05-26T04:00:00Z,2026-05-26 12:00:00 UTC+8,403119187.6153500080
XRP,XRPUSDT,open_interest_value_usd,2026-05-26T08:00:00Z,2026-05-26 16:00:00 UTC+8,403755924.7321543694
XRP,XRPUSDT,open_interest_value_usd,2026-05-26T12:00:00Z,2026-05-26 20:00:00 UTC+8,404161683.6906399727
XRP,XRPUSDT,open_interest_value_usd,2026-05-26T16:00:00Z,2026-05-27 00:00:00 UTC+8,398898263.0861799717
XRP,XRPUSDT,open_interest_value_usd,2026-05-26T20:00:00Z,2026-05-27 04:00:00 UTC+8,405131339.9981399775
XRP,XRPUSDT,open_interest_value_usd,2026-05-27T00:00:00Z,2026-05-27 08:00:00 UTC+8,405410234.5897300243
XRP,XRPUSDT,open_interest_value_usd,2026-05-27T04:00:00Z,2026-05-27 12:00:00 UTC+8,406604005.3258651495
XRP,XRPUSDT,open_interest_value_usd,2026-05-27T08:00:00Z,2026-05-27 16:00:00 UTC+8,407373975.7657806277
XRP,XRPUSDT,open_interest_value_usd,2026-05-27T12:00:00Z,2026-05-27 20:00:00 UTC+8,409863482.3075399995
XRP,XRPUSDT,open_interest_value_usd,2026-05-27T16:00:00Z,2026-05-28 00:00:00 UTC+8,410173675.9400200248
XRP,XRPUSDT,open_interest_value_usd,2026-05-27T20:00:00Z,2026-05-28 04:00:00 UTC+8,408542873.1975675821
XRP,XRPUSDT,open_interest_value_usd,2026-05-28T00:00:00Z,2026-05-28 08:00:00 UTC+8,406487138.9681199789
XRP,XRPUSDT,open_interest_value_usd,2026-05-28T04:00:00Z,2026-05-28 12:00:00 UTC+8,402792803.0992810130
XRP,XRPUSDT,open_interest_value_usd,2026-05-28T08:00:00Z,2026-05-28 16:00:00 UTC+8,405399326.3601987958
XRP,XRPUSDT,open_interest_value_usd,2026-05-28T12:00:00Z,2026-05-28 20:00:00 UTC+8,398550879.6141156554
XRP,XRPUSDT,open_interest_value_usd,2026-05-28T16:00:00Z,2026-05-29 00:00:00 UTC+8,406908075.9284432530
XRP,XRPUSDT,open_interest_value_usd,2026-05-28T20:00:00Z,2026-05-29 04:00:00 UTC+8,408733454.6424000263
XRP,XRPUSDT,open_interest_value_usd,2026-05-29T00:00:00Z,2026-05-29 08:00:00 UTC+8,403481938.7886658907
XRP,XRPUSDT,open_interest_value_usd,2026-05-29T04:00:00Z,2026-05-29 12:00:00 UTC+8,405294696.4715523720
DOGE,DOGEUSDT,open_interest_value_usd,2026-04-29T08:00:00Z,2026-04-29 16:00:00 UTC+8,401295862.6002299786
DOGE,DOGEUSDT,open_interest_value_usd,2026-04-29T12:00:00Z,2026-04-29 20:00:00 UTC+8,441170099.3828700185
DOGE,DOGEUSDT,open_interest_value_usd,2026-04-29T16:00:00Z,2026-04-30 00:00:00 UTC+8,373361225.7488731146
DOGE,DOGEUSDT,open_interest_value_usd,2026-04-29T20:00:00Z,2026-04-30 04:00:00 UTC+8,350628910.0526350141
DOGE,DOGEUSDT,open_interest_value_usd,2026-04-30T00:00:00Z,2026-04-30 08:00:00 UTC+8,361344820.2864415050
DOGE,DOGEUSDT,open_interest_value_usd,2026-04-30T04:00:00Z,2026-04-30 12:00:00 UTC+8,375536581.3237500191
DOGE,DOGEUSDT,open_interest_value_usd,2026-04-30T08:00:00Z,2026-04-30 16:00:00 UTC+8,381327696.6376832724
DOGE,DOGEUSDT,open_interest_value_usd,2026-04-30T12:00:00Z,2026-04-30 20:00:00 UTC+8,371223708.8013299704
DOGE,DOGEUSDT,open_interest_value_usd,2026-04-30T16:00:00Z,2026-05-01 00:00:00 UTC+8,375903848.5238405466
DOGE,DOGEUSDT,open_interest_value_usd,2026-04-30T20:00:00Z,2026-05-01 04:00:00 UTC+8,368609905.0442001820
DOGE,DOGEUSDT,open_interest_value_usd,2026-05-01T00:00:00Z,2026-05-01 08:00:00 UTC+8,368847986.9263927341
DOGE,DOGEUSDT,open_interest_value_usd,2026-05-01T04:00:00Z,2026-05-01 12:00:00 UTC+8,388671539.2957599759
DOGE,DOGEUSDT,open_interest_value_usd,2026-05-01T08:00:00Z,2026-05-01 16:00:00 UTC+8,386062581.1630956531
DOGE,DOGEUSDT,open_interest_value_usd,2026-05-01T12:00:00Z,2026-05-01 20:00:00 UTC+8,391591405.3568000197
DOGE,DOGEUSDT,open_interest_value_usd,2026-05-01T16:00:00Z,2026-05-02 00:00:00 UTC+8,399501040.8700296879
DOGE,DOGEUSDT,open_interest_value_usd,2026-05-01T20:00:00Z,2026-05-02 04:00:00 UTC+8,395303095.8383033872
DOGE,DOGEUSDT,open_interest_value_usd,2026-05-02T00:00:00Z,2026-05-02 08:00:00 UTC+8,390888387.5460525155
DOGE,DOGEUSDT,open_interest_value_usd,2026-05-02T04:00:00Z,2026-05-02 12:00:00 UTC+8,389568785.0140833259
DOGE,DOGEUSDT,open_interest_value_usd,2026-05-02T08:00:00Z,2026-05-02 16:00:00 UTC+8,385290407.6262000203
DOGE,DOGEUSDT,open_interest_value_usd,2026-05-02T12:00:00Z,2026-05-02 20:00:00 UTC+8,384605749.1257246137
DOGE,DOGEUSDT,open_interest_value_usd,2026-05-02T16:00:00Z,2026-05-03 00:00:00 UTC+8,389838099.6935999990
DOGE,DOGEUSDT,open_interest_value_usd,2026-05-02T20:00:00Z,2026-05-03 04:00:00 UTC+8,386538252.7898399830
DOGE,DOGEUSDT,open_interest_value_usd,2026-05-03T00:00:00Z,2026-05-03 08:00:00 UTC+8,385922871.8003057837
DOGE,DOGEUSDT,open_interest_value_usd,2026-05-03T04:00:00Z,2026-05-03 12:00:00 UTC+8,377954060.4616328478
DOGE,DOGEUSDT,open_interest_value_usd,2026-05-03T08:00:00Z,2026-05-03 16:00:00 UTC+8,375852206.5768200159
DOGE,DOGEUSDT,open_interest_value_usd,2026-05-03T12:00:00Z,2026-05-03 20:00:00 UTC+8,380460435.0804899931
DOGE,DOGEUSDT,open_interest_value_usd,2026-05-03T16:00:00Z,2026-05-04 00:00:00 UTC+8,380792300.8026900291
DOGE,DOGEUSDT,open_interest_value_usd,2026-05-03T20:00:00Z,2026-05-04 04:00:00 UTC+8,380949310.0606692433
DOGE,DOGEUSDT,open_interest_value_usd,2026-05-04T00:00:00Z,2026-05-04 08:00:00 UTC+8,382842847.8704400063
DOGE,DOGEUSDT,open_interest_value_usd,2026-05-04T04:00:00Z,2026-05-04 12:00:00 UTC+8,410322800.3425599933
DOGE,DOGEUSDT,open_interest_value_usd,2026-05-04T08:00:00Z,2026-05-04 16:00:00 UTC+8,409410939.8062466979
DOGE,DOGEUSDT,open_interest_value_usd,2026-05-04T12:00:00Z,2026-05-04 20:00:00 UTC+8,387044587.0414800048
DOGE,DOGEUSDT,open_interest_value_usd,2026-05-04T16:00:00Z,2026-05-05 00:00:00 UTC+8,388129938.5418000221
DOGE,DOGEUSDT,open_interest_value_usd,2026-05-04T20:00:00Z,2026-05-05 04:00:00 UTC+8,383331538.5822499990
DOGE,DOGEUSDT,open_interest_value_usd,2026-05-05T00:00:00Z,2026-05-05 08:00:00 UTC+8,382970547.1812499762
DOGE,DOGEUSDT,open_interest_value_usd,2026-05-05T04:00:00Z,2026-05-05 12:00:00 UTC+8,390233656.2487300038
DOGE,DOGEUSDT,open_interest_value_usd,2026-05-05T08:00:00Z,2026-05-05 16:00:00 UTC+8,391679888.9223308563
DOGE,DOGEUSDT,open_interest_value_usd,2026-05-05T12:00:00Z,2026-05-05 20:00:00 UTC+8,394513477.1287000179
DOGE,DOGEUSDT,open_interest_value_usd,2026-05-05T16:00:00Z,2026-05-06 00:00:00 UTC+8,400911380.7512000203
DOGE,DOGEUSDT,open_interest_value_usd,2026-05-05T20:00:00Z,2026-05-06 04:00:00 UTC+8,405869600.8384400010
